CustomerId,PlanType,StartDate,EndDate,BillingAmount,AutoRenew
4950,Premium,2024-06-07,2026-03-01,9.99,0
3624,Free,2025-01-14,2026-02-11,9.99,1
4814,Premium,2025-02-17,2026-03-04,9.99,0
974,Premium,2025-02-20,2025-06-01,9.99,1
664,Student,2024-04-02,2026-02-03,9.99,1
4677,Free,2024-02-28,2026-03-01,9.99,1
2221,Premium,2023-06-22,2026-02-05,9.99,0
4209,Student,2023-06-26,2025-08-01,9.99,0
3558,Family,2024-11-01,2026-02-07,9.99,1
492,Family,2025-04-18,2026-02-08,9.99,0
1234,Free,2024-03-16,2025-08-23,9.99,1
2360,Premium,2023-12-31,2025-06-16,9.99,1
4483,Family,2024-07-09,2025-12-04,9.99,1
2282,Basic,2023-10-31,2025-07-24,9.99,1
4542,Basic,2023-07-02,2026-01-23,9.99,1
1534,Free,2024-08-04,2026-04-14,9.99,1
204,Basic,2024-12-23,2025-10-04,9.99,1
1602,Premium,2024-01-15,2025-12-15,9.99,0
1736,Student,2024-02-05,2025-11-02,9.99,1
2458,Premium,2023-10-27,2025-07-13,9.99,0
2868,Family,2024-12-02,2025-09-20,9.99,0
3894,Family,2024-09-22,2026-01-02,9.99,0
1787,Premium,2025-01-10,2025-11-18,9.99,1
173,Family,2023-05-18,2025-08-28,9.99,1
3432,Premium,2024-05-30,2026-03-17,9.99,0
3503,Free,2024-07-02,2025-06-12,9.99,1
734,Family,2023-10-08,2025-07-12,9.99,1
3749,Premium,2024-01-24,2026-04-25,9.99,0
569,Free,2025-02-28,2025-10-14,9.99,1
4103,Family,2024-12-28,2025-09-24,9.99,1
2589,Free,2024-09-16,2025-10-17,9.99,0
3238,Premium,2024-11-27,2025-12-09,9.99,1
684,Premium,2023-12-23,2026-02-12,9.99,0
4103,Basic,2023-07-09,2025-10-01,9.99,0
2152,Free,2024-11-19,2025-06-24,9.99,1
169,Family,2023-06-23,2025-10-01,9.99,0
2992,Student,2024-09-09,2026-03-06,9.99,0
1981,Student,2023-06-13,2025-12-18,9.99,0
3613,Family,2023-10-07,2025-09-13,9.99,1
1724,Student,2024-02-24,2026-01-27,9.99,0
806,Family,2024-10-05,2025-10-20,9.99,0
4248,Family,2023-11-24,2025-07-15,9.99,1
2,Family,2024-01-20,2025-07-19,9.99,0
2661,Premium,2025-03-20,2025-08-29,9.99,1
2426,Free,2024-03-13,2026-02-02,9.99,1
4945,Premium,2024-07-27,2025-11-06,9.99,1
3956,Free,2023-08-14,2025-06-29,9.99,0
1653,Basic,2024-10-19,2026-04-23,9.99,0
77,Basic,2024-12-12,2025-12-19,9.99,0
1637,Student,2023-05-21,2026-02-01,9.99,1
1056,Student,2024-01-04,2025-08-26,9.99,1
1691,Premium,2024-09-29,2026-01-24,9.99,0
1940,Basic,2024-08-24,2026-04-08,9.99,1
494,Basic,2024-08-19,2025-12-24,9.99,1
3338,Free,2023-06-26,2025-11-11,9.99,1
2175,Free,2024-12-19,2025-10-26,9.99,0
767,Student,2023-05-02,2026-03-14,9.99,1
375,Premium,2024-11-19,2025-09-02,9.99,0
4489,Student,2024-03-09,2025-07-31,9.99,0
4059,Student,2024-02-14,2026-04-22,9.99,0
2629,Premium,2023-05-08,2025-08-16,9.99,1
501,Family,2024-08-11,2025-06-28,9.99,0
4821,Student,2023-09-06,2025-12-29,9.99,1
2421,Premium,2025-03-28,2026-03-02,9.99,1
2845,Basic,2024-02-05,2026-03-30,9.99,0
2803,Free,2024-07-02,2025-11-29,9.99,1
259,Free,2023-08-13,2026-01-17,9.99,1
1225,Family,2024-05-23,2025-08-05,9.99,0
4299,Premium,2024-03-30,2026-03-06,9.99,0
949,Premium,2024-05-09,2026-03-16,9.99,0
3072,Basic,2024-08-15,2026-01-24,9.99,0
4163,Free,2024-05-03,2025-11-20,9.99,0
1010,Basic,2024-04-25,2025-10-29,9.99,0
1142,Family,2025-03-09,2025-09-09,9.99,0
218,Free,2024-12-10,2026-01-17,9.99,0
416,Premium,2024-07-30,2025-07-27,9.99,1
2742,Premium,2024-12-14,2026-04-24,9.99,0
4376,Premium,2025-02-05,2026-03-22,9.99,0
4099,Basic,2023-12-19,2025-08-04,9.99,0
4976,Free,2024-11-08,2025-09-12,9.99,1
1179,Premium,2024-03-29,2025-11-12,9.99,1
3083,Basic,2024-08-01,2025-10-21,9.99,1
3532,Free,2024-05-26,2025-09-11,9.99,0
2450,Family,2025-02-05,2026-01-17,9.99,0
2180,Basic,2023-08-15,2026-03-27,9.99,1
615,Free,2024-11-11,2026-02-22,9.99,0
3241,Family,2024-05-18,2025-11-07,9.99,1
2765,Student,2023-10-25,2026-02-16,9.99,1
4094,Basic,2024-02-14,2025-12-06,9.99,1
1053,Free,2025-02-05,2025-12-11,9.99,0
2686,Premium,2024-06-18,2026-03-24,9.99,0
167,Student,2025-03-12,2026-01-07,9.99,0
2267,Student,2023-11-03,2026-01-05,9.99,1
3099,Family,2024-05-15,2026-03-14,9.99,1
4889,Student,2025-01-24,2025-09-15,9.99,1
2964,Basic,2023-12-12,2025-08-02,9.99,1
1570,Student,2024-09-02,2025-10-08,9.99,0
4612,Family,2023-10-10,2025-07-01,9.99,1
2777,Family,2025-02-22,2026-02-09,9.99,1
3792,Free,2023-08-11,2025-11-08,9.99,0
2802,Student,2023-09-07,2026-02-27,9.99,0
4663,Premium,2024-06-28,2026-01-10,9.99,0
2496,Free,2024-04-25,2025-08-03,9.99,0
3738,Student,2024-07-07,2025-06-28,9.99,1
2932,Premium,2023-08-20,2025-06-29,9.99,0
1586,Student,2024-06-13,2026-03-25,9.99,1
1236,Basic,2024-09-21,2025-10-14,9.99,1
130,Family,2023-08-27,2025-05-28,9.99,1
4546,Free,2023-08-23,2025-06-23,9.99,1
4988,Student,2025-04-21,2026-02-11,9.99,1
3012,Free,2023-11-19,2025-12-13,9.99,0
4723,Family,2024-10-21,2026-02-11,9.99,1
4259,Basic,2024-02-27,2025-10-04,9.99,0
772,Premium,2024-07-04,2025-07-23,9.99,1
1423,Free,2023-10-03,2025-09-06,9.99,0
3095,Free,2024-06-09,2025-11-28,9.99,1
880,Basic,2023-11-19,2026-01-16,9.99,0
2528,Basic,2025-03-26,2026-02-13,9.99,1
4540,Family,2024-04-26,2026-04-25,9.99,1
3484,Premium,2025-02-16,2025-08-03,9.99,1
1884,Premium,2023-05-05,2025-09-21,9.99,0
321,Student,2024-10-24,2025-06-14,9.99,0
4311,Premium,2024-12-05,2026-02-28,9.99,0
2929,Student,2024-04-25,2025-10-03,9.99,0
2617,Free,2024-11-07,2025-12-30,9.99,0
347,Family,2023-06-21,2026-01-06,9.99,0
1132,Free,2023-08-14,2025-12-09,9.99,1
482,Basic,2025-02-18,2025-10-21,9.99,1
3468,Free,2024-04-10,2025-07-29,9.99,1
4774,Student,2024-07-16,2026-01-27,9.99,0
2372,Premium,2024-10-15,2025-09-22,9.99,1
2216,Free,2024-04-12,2025-11-04,9.99,1
4962,Free,2023-07-26,2025-08-21,9.99,0
3109,Premium,2024-02-24,2025-07-14,9.99,1
4267,Free,2025-01-27,2026-02-11,9.99,1
2295,Basic,2025-01-13,2025-08-24,9.99,0
4836,Student,2024-01-17,2025-08-22,9.99,1
3321,Premium,2025-04-05,2026-03-28,9.99,1
4715,Family,2024-05-29,2025-07-07,9.99,0
4224,Family,2025-02-16,2026-01-16,9.99,0
3542,Student,2024-04-28,2026-03-12,9.99,1
2625,Student,2024-12-23,2025-07-25,9.99,0
1339,Family,2025-03-09,2025-12-07,9.99,0
100,Basic,2024-12-27,2026-02-25,9.99,0
667,Student,2024-03-26,2026-02-08,9.99,0
1378,Student,2024-09-16,2026-02-28,9.99,1
543,Family,2023-12-31,2026-01-20,9.99,0
1738,Student,2025-03-06,2025-10-04,9.99,0
1842,Basic,2024-08-31,2025-12-13,9.99,0
4319,Free,2023-10-08,2025-12-05,9.99,1
1230,Basic,2024-09-15,2025-12-31,9.99,1
3539,Student,2025-01-13,2026-01-29,9.99,1
4586,Basic,2024-04-27,2025-10-04,9.99,0
380,Family,2023-11-04,2026-01-15,9.99,0
2552,Family,2024-12-07,2025-08-13,9.99,1
932,Family,2025-03-24,2026-03-10,9.99,1
3157,Family,2023-07-04,2025-07-20,9.99,0
3577,Student,2023-09-26,2026-01-10,9.99,0
3158,Free,2023-10-29,2025-07-19,9.99,0
3252,Basic,2023-07-23,2025-07-20,9.99,1
4480,Family,2023-11-30,2025-11-24,9.99,0
1254,Student,2023-08-20,2025-06-30,9.99,1
727,Free,2024-09-28,2025-06-22,9.99,1
163,Family,2023-08-16,2025-11-22,9.99,1
3160,Premium,2023-11-23,2025-10-04,9.99,1
2045,Student,2025-03-17,2026-02-19,9.99,1
1082,Premium,2023-07-11,2025-09-20,9.99,1
1696,Student,2023-09-28,2025-10-27,9.99,0
2020,Family,2024-01-26,2025-10-28,9.99,1
834,Free,2024-02-25,2026-01-23,9.99,1
1075,Premium,2024-02-04,2025-08-16,9.99,0
3540,Free,2025-03-11,2025-09-14,9.99,1
4354,Premium,2023-12-14,2025-07-23,9.99,1
3044,Free,2024-10-23,2026-03-12,9.99,0
3088,Free,2024-09-08,2026-03-02,9.99,0
2822,Basic,2023-09-06,2025-06-06,9.99,1
4169,Family,2023-12-16,2025-09-30,9.99,0
888,Basic,2023-05-19,2025-09-30,9.99,1
4262,Free,2025-04-05,2026-03-17,9.99,1
1451,Free,2023-09-13,2025-08-31,9.99,1
3792,Basic,2024-04-08,2026-03-16,9.99,0
760,Free,2024-04-24,2025-07-28,9.99,1
3173,Premium,2023-06-11,2025-07-02,9.99,0
1918,Student,2024-10-13,2025-08-24,9.99,0
3129,Family,2024-04-06,2025-06-23,9.99,1
306,Free,2024-02-27,2025-06-25,9.99,1
4936,Student,2024-09-27,2025-06-09,9.99,0
4698,Premium,2024-06-19,2026-04-03,9.99,0
4812,Premium,2024-10-19,2026-03-31,9.99,0
4431,Basic,2024-05-14,2025-12-23,9.99,1
3885,Free,2023-10-08,2025-06-30,9.99,0
3052,Premium,2024-09-22,2025-11-21,9.99,1
4507,Premium,2023-06-12,2025-07-07,9.99,0
790,Family,2024-08-16,2025-11-19,9.99,0
876,Free,2024-01-05,2025-12-23,9.99,1
1701,Student,2024-10-14,2025-09-11,9.99,1
3739,Family,2024-02-24,2026-04-18,9.99,0
4644,Student,2024-03-22,2025-11-13,9.99,0
1206,Basic,2023-07-10,2026-01-03,9.99,1
4038,Family,2023-10-31,2026-03-27,9.99,0
2671,Basic,2024-09-20,2026-02-02,9.99,1
1732,Premium,2025-04-17,2025-05-30,9.99,0
1657,Family,2024-02-15,2025-07-03,9.99,1
817,Basic,2023-10-08,2025-07-01,9.99,0
3320,Basic,2023-11-21,2025-12-10,9.99,0
319,Basic,2023-08-02,2026-02-10,9.99,1
4609,Student,2023-09-10,2026-02-26,9.99,0
1085,Student,2024-04-22,2025-10-13,9.99,0
3879,Student,2025-03-10,2025-09-07,9.99,0
174,Basic,2023-08-08,2025-09-30,9.99,1
3466,Free,2024-07-08,2025-07-25,9.99,1
1775,Family,2025-04-24,2025-12-09,9.99,0
2322,Student,2023-10-19,2025-11-03,9.99,0
2323,Free,2025-02-10,2026-02-01,9.99,1
3470,Basic,2025-02-05,2026-03-10,9.99,0
4444,Premium,2024-02-22,2025-08-23,9.99,1
4720,Basic,2024-01-31,2025-05-28,9.99,1
729,Student,2024-05-16,2025-10-31,9.99,1
1577,Family,2024-07-07,2025-09-05,9.99,0
1318,Student,2025-03-22,2026-04-22,9.99,0
3694,Basic,2023-06-30,2025-06-20,9.99,1
3081,Free,2025-02-25,2025-09-21,9.99,1
4674,Family,2023-09-01,2026-01-03,9.99,0
4530,Basic,2023-12-29,2025-06-27,9.99,0
4690,Premium,2023-08-04,2026-01-06,9.99,1
762,Premium,2023-07-31,2025-11-10,9.99,1
4015,Free,2023-06-13,2026-04-09,9.99,0
466,Basic,2023-06-04,2025-11-03,9.99,1
4675,Free,2024-02-11,2025-06-13,9.99,0
4698,Basic,2023-11-23,2026-03-31,9.99,0
1782,Premium,2024-02-15,2025-07-06,9.99,0
2664,Family,2025-03-14,2026-04-05,9.99,0
3213,Premium,2024-07-11,2026-01-13,9.99,1
2261,Basic,2023-09-05,2026-01-30,9.99,0
3722,Basic,2023-08-12,2026-02-22,9.99,1
4853,Premium,2024-06-13,2025-12-14,9.99,0
3946,Family,2024-03-07,2025-07-23,9.99,0
1984,Free,2024-06-17,2025-07-27,9.99,1
2223,Basic,2023-08-23,2025-09-19,9.99,1
303,Premium,2024-05-01,2026-03-29,9.99,0
2650,Student,2024-05-16,2025-09-03,9.99,1
3114,Premium,2023-05-12,2025-09-10,9.99,0
469,Basic,2024-12-12,2025-08-30,9.99,0
360,Premium,2024-08-03,2025-11-25,9.99,1
3857,Free,2023-12-09,2025-10-21,9.99,0
2144,Premium,2023-05-08,2025-05-27,9.99,1
32,Family,2025-04-04,2025-11-22,9.99,0
2666,Family,2023-04-27,2026-03-30,9.99,1
4060,Basic,2024-04-02,2025-11-14,9.99,0
3225,Free,2025-01-23,2025-09-30,9.99,1
208,Premium,2024-07-31,2025-06-29,9.99,0
633,Family,2025-02-14,2025-07-15,9.99,1
2778,Family,2025-04-21,2025-09-12,9.99,0
4359,Premium,2023-10-29,2025-06-20,9.99,1
2867,Basic,2024-12-03,2026-02-13,9.99,0
786,Free,2023-07-26,2026-04-06,9.99,1
2044,Basic,2024-02-26,2025-06-09,9.99,0
419,Family,2023-08-05,2025-11-20,9.99,0
818,Premium,2024-10-26,2025-06-13,9.99,0
1047,Free,2024-11-27,2026-01-06,9.99,0
4384,Family,2023-11-11,2026-02-11,9.99,0
1973,Family,2023-07-19,2026-01-05,9.99,0
1397,Student,2025-02-20,2026-02-26,9.99,1
1019,Family,2024-12-03,2025-11-04,9.99,1
4395,Basic,2025-02-23,2026-02-05,9.99,1
1752,Free,2023-04-27,2025-09-01,9.99,1
1380,Premium,2024-07-14,2025-08-05,9.99,0
1358,Student,2023-10-24,2025-11-10,9.99,1
2227,Premium,2025-04-09,2026-04-23,9.99,0
4739,Family,2023-08-01,2025-08-20,9.99,0
70,Family,2025-02-15,2025-11-12,9.99,1
2249,Free,2024-08-11,2025-09-11,9.99,0
28,Free,2024-03-02,2026-03-06,9.99,1
3937,Premium,2025-03-13,2026-01-20,9.99,1
3710,Premium,2024-01-04,2025-10-25,9.99,0
4053,Premium,2023-12-05,2026-03-25,9.99,1
2973,Family,2024-04-17,2025-08-21,9.99,0
4091,Basic,2024-06-11,2025-10-30,9.99,0
2401,Family,2024-06-21,2025-06-28,9.99,1
4295,Basic,2023-09-16,2025-11-05,9.99,1
458,Basic,2023-06-14,2026-01-02,9.99,1
3623,Free,2025-03-05,2025-11-10,9.99,1
1493,Student,2023-08-24,2026-02-12,9.99,0
215,Student,2024-04-11,2025-10-11,9.99,0
4305,Premium,2023-06-11,2025-10-03,9.99,0
1550,Student,2023-09-02,2025-07-17,9.99,1
3677,Free,2023-09-25,2026-01-20,9.99,1
2575,Basic,2023-07-11,2025-09-21,9.99,0
2158,Premium,2023-12-06,2025-12-10,9.99,0
881,Family,2023-07-04,2025-05-28,9.99,0
2250,Free,2025-02-22,2026-01-17,9.99,0
1181,Family,2024-09-07,2026-01-31,9.99,1
3771,Premium,2024-03-28,2025-08-18,9.99,1
763,Student,2023-06-17,2026-02-24,9.99,0
2393,Basic,2023-07-22,2026-03-19,9.99,1
670,Free,2024-06-03,2025-11-27,9.99,0
4370,Premium,2024-04-13,2026-04-19,9.99,1
3286,Free,2024-10-14,2025-12-24,9.99,0
2126,Student,2024-09-23,2026-04-04,9.99,0
308,Student,2024-01-07,2025-06-30,9.99,1
3393,Student,2024-07-29,2025-10-20,9.99,1
3647,Family,2024-11-13,2026-02-19,9.99,0
4557,Basic,2023-08-09,2026-03-08,9.99,0
400,Family,2024-07-03,2025-06-01,9.99,1
2806,Basic,2023-09-17,2025-10-09,9.99,1
176,Family,2024-10-22,2025-12-07,9.99,1
2656,Family,2024-08-21,2026-01-18,9.99,0
4160,Basic,2025-03-05,2025-06-07,9.99,1
96,Student,2024-07-10,2026-02-07,9.99,0
4749,Premium,2023-05-19,2026-03-30,9.99,0
1385,Premium,2024-07-18,2026-02-06,9.99,1
2207,Family,2024-08-25,2025-09-04,9.99,1
3087,Family,2023-08-06,2026-03-09,9.99,0
3503,Basic,2024-02-03,2025-12-09,9.99,1
1309,Basic,2024-07-04,2025-11-04,9.99,1
3589,Student,2024-05-05,2026-03-26,9.99,0
4608,Premium,2024-06-04,2025-07-21,9.99,0
1743,Family,2024-12-11,2025-05-27,9.99,0
4969,Family,2024-02-12,2026-03-03,9.99,0
4588,Student,2024-09-28,2025-07-06,9.99,1
4199,Basic,2024-12-17,2025-11-24,9.99,0
2224,Premium,2025-04-14,2026-01-13,9.99,1
4891,Basic,2024-02-16,2026-03-15,9.99,1
2400,Family,2025-01-17,2026-04-14,9.99,1
324,Family,2023-08-29,2025-06-22,9.99,1
3702,Free,2023-11-26,2025-10-22,9.99,1
360,Family,2023-07-23,2026-03-10,9.99,1
373,Basic,2024-01-20,2025-08-11,9.99,1
2679,Family,2023-05-09,2025-10-13,9.99,1
1613,Free,2024-10-02,2025-07-29,9.99,0
4291,Family,2023-12-31,2025-12-04,9.99,0
1488,Basic,2024-03-05,2026-01-03,9.99,1
1465,Premium,2025-04-01,2025-07-01,9.99,0
168,Basic,2024-03-22,2025-08-18,9.99,1
1815,Free,2023-08-31,2026-03-12,9.99,1
1352,Premium,2024-03-22,2025-09-10,9.99,1
1947,Student,2023-11-14,2025-06-07,9.99,0
2873,Premium,2023-09-28,2025-09-20,9.99,0
2382,Student,2024-09-10,2025-07-09,9.99,0
4715,Free,2025-02-20,2025-08-08,9.99,0
3202,Family,2024-08-17,2026-04-09,9.99,1
2695,Premium,2023-07-23,2025-06-26,9.99,0
2402,Basic,2024-09-30,2025-09-09,9.99,1
2313,Family,2024-06-21,2025-07-19,9.99,1
2945,Student,2025-04-23,2026-04-24,9.99,1
1381,Premium,2024-04-22,2025-07-20,9.99,0
588,Premium,2025-04-04,2026-03-17,9.99,0
4299,Premium,2024-07-22,2026-02-24,9.99,1
4299,Free,2025-03-19,2025-06-03,9.99,1
3635,Family,2024-07-16,2025-09-29,9.99,0
4251,Basic,2024-05-18,2025-06-28,9.99,0
754,Free,2024-12-22,2025-11-21,9.99,0
4576,Basic,2023-09-29,2025-12-25,9.99,0
836,Premium,2023-08-12,2025-10-15,9.99,0
767,Premium,2024-04-29,2026-04-25,9.99,0
2506,Basic,2024-08-08,2025-11-06,9.99,0
4415,Free,2023-05-23,2025-06-21,9.99,0
2076,Family,2025-01-15,2026-04-05,9.99,0
604,Premium,2024-04-28,2026-03-01,9.99,1
3268,Basic,2023-07-05,2025-10-19,9.99,1
966,Student,2025-02-06,2025-09-16,9.99,1
1673,Free,2024-01-19,2026-04-14,9.99,0
496,Student,2023-07-22,2025-12-18,9.99,0
1261,Basic,2024-10-01,2026-01-13,9.99,1
1140,Basic,2023-10-23,2025-07-25,9.99,1
1751,Family,2025-04-23,2026-04-26,9.99,0
2635,Basic,2023-12-26,2026-04-25,9.99,0
1638,Family,2023-09-05,2025-06-02,9.99,0
4080,Premium,2025-03-05,2025-07-01,9.99,0
1404,Basic,2025-04-10,2026-04-26,9.99,0
3246,Basic,2024-02-13,2025-12-10,9.99,0
14,Free,2023-06-11,2026-03-13,9.99,0
571,Family,2023-09-11,2025-08-23,9.99,0
862,Free,2023-12-21,2025-11-10,9.99,0
539,Family,2024-05-14,2025-06-09,9.99,0
1394,Family,2023-09-17,2025-09-24,9.99,1
350,Free,2024-11-24,2026-04-19,9.99,1
809,Basic,2024-07-08,2025-08-03,9.99,0
4128,Premium,2023-09-27,2026-01-29,9.99,0
1625,Basic,2025-03-23,2025-12-27,9.99,1
4049,Basic,2024-04-07,2026-03-28,9.99,1
836,Free,2023-07-29,2025-05-29,9.99,1
162,Free,2023-11-23,2025-09-11,9.99,1
38,Premium,2023-07-25,2026-01-22,9.99,1
1172,Basic,2024-12-30,2025-07-14,9.99,0
2413,Student,2023-12-13,2026-02-11,9.99,0
3258,Student,2025-03-06,2025-08-28,9.99,1
1779,Family,2024-04-16,2025-06-08,9.99,1
3623,Free,2025-04-10,2025-07-14,9.99,1
3091,Family,2023-05-13,2025-06-08,9.99,1
4225,Premium,2025-03-22,2025-08-12,9.99,0
4732,Student,2024-03-17,2026-01-22,9.99,1
3578,Free,2023-11-26,2025-09-09,9.99,1
4794,Basic,2024-10-31,2025-09-22,9.99,1
608,Student,2023-09-04,2025-07-15,9.99,0
3684,Basic,2024-12-16,2025-08-13,9.99,1
4547,Premium,2024-12-05,2025-07-16,9.99,1
2634,Free,2023-06-21,2026-04-12,9.99,1
189,Student,2023-05-29,2025-12-02,9.99,1
4304,Student,2024-08-07,2025-06-25,9.99,0
544,Free,2023-12-02,2026-03-18,9.99,0
4756,Student,2023-07-15,2025-07-22,9.99,1
2484,Student,2023-05-25,2025-12-15,9.99,1
1714,Premium,2023-09-06,2025-06-14,9.99,0
3118,Basic,2024-03-21,2025-10-05,9.99,1
1894,Family,2025-01-05,2025-10-21,9.99,0
4753,Basic,2024-01-22,2025-11-14,9.99,1
580,Free,2025-01-27,2025-12-10,9.99,1
122,Free,2023-09-04,2026-02-01,9.99,0
1936,Student,2025-04-11,2025-12-24,9.99,1
1471,Free,2025-03-16,2025-09-08,9.99,0
3248,Student,2024-09-29,2025-06-14,9.99,0
1530,Free,2025-02-05,2025-07-13,9.99,1
3641,Free,2023-08-07,2025-12-30,9.99,0
4381,Free,2023-10-27,2025-06-24,9.99,1
3750,Free,2023-10-12,2026-02-03,9.99,1
2050,Family,2024-02-18,2025-09-09,9.99,1
933,Basic,2025-04-24,2026-01-08,9.99,1
2668,Free,2024-12-10,2026-01-29,9.99,1
1076,Student,2023-06-14,2025-11-01,9.99,0
2289,Student,2024-01-18,2026-04-22,9.99,0
3179,Family,2024-07-08,2026-02-14,9.99,0
4376,Free,2023-08-04,2026-02-26,9.99,0
1066,Basic,2023-11-15,2025-12-01,9.99,0
455,Student,2024-04-09,2025-07-08,9.99,1
1957,Student,2023-12-26,2026-02-14,9.99,1
4997,Free,2023-05-15,2025-07-24,9.99,0
4462,Free,2024-03-14,2025-06-26,9.99,1
4833,Free,2024-06-17,2025-11-11,9.99,1
3615,Free,2025-03-24,2025-07-01,9.99,0
1426,Premium,2024-04-08,2025-10-05,9.99,1
4500,Premium,2023-05-07,2026-04-14,9.99,1
97,Student,2024-03-14,2025-09-04,9.99,1
3025,Student,2024-07-31,2025-06-25,9.99,1
1827,Basic,2024-10-06,2025-07-04,9.99,1
906,Student,2023-06-24,2025-08-11,9.99,0
2098,Free,2023-11-21,2025-09-10,9.99,0
2005,Basic,2024-11-18,2026-03-20,9.99,0
1388,Basic,2025-04-11,2026-01-09,9.99,1
4742,Family,2024-05-14,2025-08-16,9.99,0
664,Premium,2024-04-02,2025-11-10,9.99,0
1883,Free,2024-08-08,2026-01-24,9.99,0
986,Family,2024-11-15,2026-02-06,9.99,1
569,Family,2024-09-17,2026-02-13,9.99,1
790,Premium,2023-11-27,2025-11-04,9.99,0
1665,Premium,2023-11-29,2025-12-19,9.99,0
3372,Premium,2024-07-03,2026-03-11,9.99,0
3510,Premium,2024-05-29,2025-06-29,9.99,1
106,Basic,2024-02-10,2025-11-25,9.99,1
279,Family,2024-03-04,2026-01-18,9.99,0
3318,Student,2024-06-12,2025-06-03,9.99,1
4643,Student,2024-03-19,2025-10-12,9.99,1
3414,Family,2023-07-21,2026-02-08,9.99,0
80,Family,2025-01-11,2025-10-12,9.99,0
1507,Family,2024-03-23,2025-11-08,9.99,0
66,Free,2025-01-19,2026-02-24,9.99,1
4189,Student,2023-12-25,2025-06-02,9.99,0
1237,Basic,2024-07-20,2025-08-08,9.99,1
1962,Family,2024-11-10,2025-10-13,9.99,1
474,Basic,2023-06-14,2025-08-08,9.99,0
3534,Student,2023-11-08,2026-04-21,9.99,1
4493,Student,2024-08-31,2026-03-26,9.99,1
1328,Basic,2024-02-19,2025-10-13,9.99,1
452,Basic,2023-06-11,2025-09-27,9.99,1
4935,Basic,2024-04-20,2025-09-13,9.99,0
2398,Basic,2024-07-03,2025-10-24,9.99,1
4557,Family,2025-03-01,2025-11-24,9.99,1
2965,Family,2024-04-08,2025-11-30,9.99,1
392,Family,2024-05-31,2026-04-16,9.99,1
4371,Student,2025-04-09,2025-12-18,9.99,0
3177,Basic,2024-01-22,2025-10-30,9.99,1
52,Basic,2025-02-17,2025-07-17,9.99,1
3165,Free,2024-02-14,2025-08-29,9.99,0
4017,Student,2023-11-27,2026-01-14,9.99,0
2021,Family,2024-06-10,2026-03-21,9.99,0
1995,Premium,2023-08-03,2025-06-03,9.99,0
275,Free,2025-03-02,2025-08-20,9.99,1
4468,Free,2024-02-22,2025-11-23,9.99,0
4707,Student,2024-07-23,2025-08-17,9.99,1
3739,Family,2023-09-29,2025-06-13,9.99,0
3417,Premium,2023-06-20,2025-07-16,9.99,0
4079,Free,2024-07-31,2025-11-10,9.99,1
4796,Free,2024-01-17,2025-12-10,9.99,1
3343,Basic,2025-01-22,2026-03-21,9.99,0
86,Basic,2024-02-13,2026-03-13,9.99,1
4062,Premium,2024-05-13,2026-02-11,9.99,0
3081,Basic,2025-04-03,2025-10-11,9.99,0
3522,Student,2024-09-06,2026-03-13,9.99,0
4793,Free,2023-10-06,2026-01-30,9.99,0
4888,Student,2023-05-22,2026-01-16,9.99,0
3841,Family,2024-10-06,2026-03-26,9.99,1
3141,Premium,2024-02-28,2026-04-13,9.99,0
1911,Premium,2024-04-01,2026-01-11,9.99,1
36,Free,2024-08-05,2025-08-22,9.99,1
2344,Premium,2024-02-25,2025-09-29,9.99,1
100,Free,2024-12-03,2025-07-02,9.99,0
3433,Free,2024-03-25,2025-12-30,9.99,0
3949,Free,2023-08-26,2025-08-13,9.99,0
444,Family,2023-06-10,2025-07-22,9.99,0
1747,Student,2023-09-17,2025-06-27,9.99,0
452,Basic,2023-10-06,2025-06-17,9.99,0
3087,Student,2023-09-22,2025-11-18,9.99,1
345,Family,2023-11-21,2025-06-02,9.99,1
2780,Family,2025-04-14,2026-04-16,9.99,1
1769,Student,2024-10-14,2026-04-03,9.99,1
4269,Premium,2024-09-25,2026-04-01,9.99,0
1343,Free,2024-10-10,2025-05-28,9.99,1
3789,Basic,2024-06-16,2025-11-25,9.99,1
3614,Free,2024-06-25,2025-11-18,9.99,0
4786,Premium,2023-07-11,2025-12-27,9.99,0
4995,Student,2023-09-23,2026-02-14,9.99,0
321,Family,2024-05-11,2025-10-24,9.99,0
3956,Basic,2024-11-15,2026-01-22,9.99,0
3163,Student,2025-01-28,2025-12-20,9.99,0
3204,Free,2024-01-31,2026-02-07,9.99,1
1286,Student,2024-08-14,2026-03-07,9.99,1
2672,Free,2024-03-25,2026-03-11,9.99,0
1317,Family,2024-01-30,2026-02-19,9.99,1
4919,Family,2024-06-24,2025-11-02,9.99,1
3738,Free,2023-10-06,2026-02-14,9.99,0
3401,Student,2023-11-13,2025-08-27,9.99,1
4522,Free,2023-06-03,2025-06-03,9.99,1
1064,Student,2024-11-01,2026-02-19,9.99,0
2426,Free,2023-05-08,2025-08-26,9.99,1
3162,Family,2023-10-17,2025-09-11,9.99,0
1218,Premium,2025-01-30,2025-07-21,9.99,0
3682,Family,2024-07-19,2025-07-22,9.99,1
2570,Student,2024-08-15,2025-06-20,9.99,1
3807,Premium,2025-02-18,2025-12-03,9.99,1
3707,Basic,2024-05-18,2025-05-27,9.99,1
2477,Student,2025-01-01,2025-09-29,9.99,1
3963,Student,2025-04-23,2026-04-18,9.99,1
4823,Basic,2023-12-23,2025-11-10,9.99,1
